"","V1"
"ENSG00000103199",0.66302815335521
"ENSG00000103202",0.213209873284038
"ENSG00000103222",0.496667165945174
"ENSG00000103226",0.807139436494813
"ENSG00000103227",0.791430966570555
"ENSG00000103245",0.0234198135259453
"ENSG00000103248",0.0220506277095075
"ENSG00000103249",0.654032936074381
"ENSG00000103253",0.598816643775224
"ENSG00000103254",0.962850526063555
"ENSG00000103257",0.0587790971488606
"ENSG00000103260",0.533821631749025
"ENSG00000103264",0.53618397703509
"ENSG00000103266",0.0920090541439747
"ENSG00000103274",0.455413001055659
"ENSG00000103275",0.293629563492978
"ENSG00000103316",0.527214371895853
"ENSG00000103319",0.508023360585625
"ENSG00000103326",0.339353746070255
"ENSG00000103335",0.798534295713282
"ENSG00000103342",0.501790687484538
"ENSG00000103343",0.0182758837122108
"ENSG00000103351",0.10005105682091
"ENSG00000103353",0.00279480978064292
"ENSG00000103356",0.904719664947821
"ENSG00000103363",0.484948240583885
"ENSG00000103365",0.403196584155398
"ENSG00000103381",0.513238034755365
"ENSG00000103404",0.906424711715462
"ENSG00000103415",0.0538474092205912
"ENSG00000103423",0.576159936175823
"ENSG00000103429",0.519305128555521
"ENSG00000103472",0.155340055001181
"ENSG00000103479",0.0565284725932782
"ENSG00000103485",0.707323190437187
"ENSG00000103489",0.0426091350623951
"ENSG00000103490",0.946752307650109
"ENSG00000103494",0.0899060546914362
"ENSG00000103495",0.195293390885864
"ENSG00000103496",0.200392700906074
"ENSG00000103502",0.0724086703791515
"ENSG00000103507",0.530171334984929
"ENSG00000103510",0.161537915243011
"ENSG00000103522",0.36294777496086
"ENSG00000103528",0.172321449700444
"ENSG00000103540",0.409852797523092
"ENSG00000103544",0.175972920654044
"ENSG00000103549",0.523009997254271
"ENSG00000103550",0.664704877391243
"ENSG00000103591",0.498497581151013
"ENSG00000103642",0.286782849328614
"ENSG00000103653",0.0206180687884571
"ENSG00000103657",0.705256069967948
"ENSG00000103671",0.870378737579365
"ENSG00000103707",0.484521680809241
"ENSG00000103723",0.26095248658144
"ENSG00000103740",0.306721685359319
"ENSG00000103769",0.296288632744373
"ENSG00000103811",0.448838393938137
"ENSG00000103855",0.325450235082791
"ENSG00000103888",0.31435612377779
"ENSG00000103932",0.227866273818595
"ENSG00000103942",0.677143548545842
"ENSG00000103966",0.184177306747442
"ENSG00000103978",0.423345810462635
"ENSG00000103994",0.439881377707966
"ENSG00000103995",0.392182886770318
"ENSG00000104047",0.926799473184985
"ENSG00000104064",0.203922234588286
"ENSG00000104081",0.318742169515966
"ENSG00000104129",0.341526539332531
"ENSG00000104131",0.512845989365749
"ENSG00000104133",0.599351578486375
"ENSG00000104142",0.0134361059379033
"ENSG00000104154",0.572051623562742
"ENSG00000104164",0.0126930663494843
"ENSG00000104177",0.0753282576665666
"ENSG00000104205",0.421602730622928
"ENSG00000104218",0.936757090095387
"ENSG00000104219",0.499977157928948
"ENSG00000104221",0.379584743339608
"ENSG00000104228",0.06691727773718
"ENSG00000104231",0.00710409092483752
"ENSG00000104290",0.260832185034
"ENSG00000104299",0.744546733067016
"ENSG00000104312",0.0158708104611383
"ENSG00000104320",0.678431671144983
"ENSG00000104324",0.828251627821817
"ENSG00000104325",0.184474668919818
"ENSG00000104331",0.170804395991608
"ENSG00000104343",0.00949763028651099
"ENSG00000104356",0.109664735074384
"ENSG00000104361",0.926366535894886
"ENSG00000104365",0.214061260638829
"ENSG00000104375",0.246324292179949
"ENSG00000104381",0.870594885630685
"ENSG00000104388",0.513619911745122
"ENSG00000104408",0.0306763668353036
"ENSG00000104412",0.837285467400856
"ENSG00000104419",0.380299998689295
"ENSG00000104427",0.285466006554851
"ENSG00000104432",0.194648400722624
"ENSG00000104442",0.491342499741321
"ENSG00000104447",0.209514193639563
"ENSG00000104450",0.889743357875341
"ENSG00000104472",0.00647812061593558
"ENSG00000104490",0.509981553409399
"ENSG00000104497",0.640508123160416
"ENSG00000104517",0.672056286031042
"ENSG00000104518",0.686044935877247
"ENSG00000104522",0.861785807184476
"ENSG00000104524",0.834548055832934
"ENSG00000104529",0.0184339892022801
"ENSG00000104549",0.126997891822345
"ENSG00000104613",0.147669561250737
"ENSG00000104626",0.974577213443597
"ENSG00000104635",0.181437576654289
"ENSG00000104643",0.10129287142121
"ENSG00000104660",0.0338764132757404
"ENSG00000104671",0.310703838884755
"ENSG00000104679",0.0687085364342991
"ENSG00000104687",0.433414045477955
"ENSG00000104689",0.350342881023837
"ENSG00000104691",0.826441823071332
"ENSG00000104695",0.876529140190534
"ENSG00000104714",0.783345596743551
"ENSG00000104731",0.922453404522742
"ENSG00000104738",0.326139485838773
"ENSG00000104756",0.623721168910349
"ENSG00000104763",0.643875294504972
"ENSG00000104765",0.895865838319891
"ENSG00000104774",0.828031850272214
"ENSG00000104783",0.00193671493398268
"ENSG00000104805",0.687066347307115
"ENSG00000104812",0.0970550038713332
"ENSG00000104814",0.254444763750388
"ENSG00000104823",0.939963519748284
"ENSG00000104824",0.0327239116829272
"ENSG00000104825",0.766613221213055
"ENSG00000104833",0.173252892938892
"ENSG00000104835",0.739321593325168
"ENSG00000104852",0.0551817746382431
"ENSG00000104853",0.02483887112287
"ENSG00000104856",0.366195240686277
"ENSG00000104859",0.231131992149655
"ENSG00000104863",0.984648594407951
"ENSG00000104866",0.425694116516712
"ENSG00000104870",0.893534028858744
"ENSG00000104872",0.0476849389583499
"ENSG00000104880",0.348391821270495
"ENSG00000104881",0.194008480966694
"ENSG00000104883",0.0562316737190385
"ENSG00000104884",0.83594645437046
"ENSG00000104885",0.635877075577809
"ENSG00000104886",0.941213051416335
"ENSG00000104889",0.373974940071613
"ENSG00000104894",0.785389691147464
"ENSG00000104897",0.787266458388538
"ENSG00000104903",0.617269617140116
"ENSG00000104904",0.784646569688136
"ENSG00000104907",0.977277006546212
"ENSG00000104915",0.0914676675091316
"ENSG00000104921",0.0696136648923726
"ENSG00000104936",0.888990325852985
"ENSG00000104946",0.0181526581055461
"ENSG00000104957",0.0991686356926748
"ENSG00000104960",0.844842412237668
"ENSG00000104964",0.835649605322496
"ENSG00000104969",0.979788658613128
"ENSG00000104972",0.576857205803751
"ENSG00000104973",0.809637355136461
"ENSG00000104976",0.5462648311615
"ENSG00000104979",0.57721978311185
"ENSG00000104980",0.272161271006485
"ENSG00000104983",0.130890395368989
"ENSG00000104998",0.785894847259239
"ENSG00000105011",0.0783652328532386
"ENSG00000105053",0.0958081451026054
"ENSG00000105058",0.454444978685893
"ENSG00000105063",0.110189714232935
"ENSG00000105072",0.170961460898777
"ENSG00000105085",0.306879264219096
"ENSG00000105122",0.271980281437209
"ENSG00000105127",0.691459861590108
"ENSG00000105135",0.73268606095532
"ENSG00000105136",0.107034584912265
"ENSG00000105143",0.164222307388147
"ENSG00000105171",0.0350628907474554
"ENSG00000105173",0.524938001217596
"ENSG00000105176",0.957303776233905
"ENSG00000105185",0.305469062731218
"ENSG00000105186",0.697266381223328
"ENSG00000105193",0.0287919363177696
"ENSG00000105197",0.27541949306463
"ENSG00000105202",0.197907175861698
"ENSG00000105204",0.349954852789703
"ENSG00000105220",0.542170450621819
"ENSG00000105221",0.780504435881336
"ENSG00000105223",0.397888878213102
"ENSG00000105227",0.218735570063055
"ENSG00000105229",0.184529714098013
"ENSG00000105245",0.495493593862877
"ENSG00000105248",0.397378691823416
"ENSG00000105254",0.53607003663296
"ENSG00000105258",0.666951955796854
"ENSG00000105270",0.693557498573332
"ENSG00000105281",0.58108653114756
"ENSG00000105287",0.819078397209304
"ENSG00000105298",0.414956651482273
"ENSG00000105321",0.161776598701156
"ENSG00000105323",0.351495045516283
"ENSG00000105325",0.466007552408486
"ENSG00000105327",0.926419540490413
"ENSG00000105329",0.862905344803795
"ENSG00000105339",0.0634591807084692
"ENSG00000105341",0.202816761010266
"ENSG00000105355",0.461142417769043
"ENSG00000105364",0.189977295000405
"ENSG00000105369",0.922250592385141
"ENSG00000105372",0.0135985980544863
"ENSG00000105373",0.0983068109597007
"ENSG00000105379",0.74572683961118
"ENSG00000105393",0.136115372892317
"ENSG00000105397",0.0600602270146593
"ENSG00000105401",0.677484569270719
"ENSG00000105402",0.490159111255088
"ENSG00000105404",0.928765711957322
"ENSG00000105409",0.999200399998527
"ENSG00000105426",0.88374590093676
"ENSG00000105429",0.59941259712148
"ENSG00000105438",0.805232280234072
"ENSG00000105443",0.804113299800984
"ENSG00000105447",0.596239388390998
"ENSG00000105483",0.798395178953201
"ENSG00000105486",0.714779501924028
"ENSG00000105492",0.812679719437891
"ENSG00000105497",0.648626962007389
"ENSG00000105499",0.377750141634612
"ENSG00000105501",0.0478570254201878
"ENSG00000105514",0.7117291461241
"ENSG00000105516",0.113608101959969
"ENSG00000105518",0.500313483363017
"ENSG00000105519",0.377020708460707
"ENSG00000105520",0.095941540377574
"ENSG00000105552",0.00829242158838515
"ENSG00000105556",0.238686593468765
"ENSG00000105568",0.292814628036703
"ENSG00000105576",0.419321171509211
"ENSG00000105583",0.590870083292696
"ENSG00000105607",0.0653799790366193
"ENSG00000105612",0.447984043039283
"ENSG00000105618",0.025493637464296
"ENSG00000105619",0.409342814497016
"ENSG00000105639",0.47137636087155
"ENSG00000105640",0.018302362747761
"ENSG00000105643",0.230145236412021
"ENSG00000105647",0.0627348868847453
"ENSG00000105650",0.744905255830267
"ENSG00000105655",0.589517013912851
"ENSG00000105656",0.361324174879092
"ENSG00000105662",0.16617737409118
"ENSG00000105669",0.383784686482753
"ENSG00000105671",0.244659484286374
"ENSG00000105676",0.120187526813905
"ENSG00000105677",0.704429098621915
"ENSG00000105698",0.244941970433281
"ENSG00000105699",0.0645737822703836
"ENSG00000105700",0.203323211352245
"ENSG00000105701",0.823824198382724
"ENSG00000105705",0.234796732458758
"ENSG00000105708",0.287640447021398
"ENSG00000105722",0.677056627543424
"ENSG00000105723",0.203425034528305
"ENSG00000105726",0.0476647136469156
"ENSG00000105732",0.921767457848602
"ENSG00000105738",0.932599045172165
"ENSG00000105750",0.337599176651107
"ENSG00000105755",0.881370892500814
"ENSG00000105771",0.00810189238016164
"ENSG00000105778",0.511062591243611
"ENSG00000105792",0.481094241641107
"ENSG00000105793",0.825735418281431
"ENSG00000105808",0.988876896095836
"ENSG00000105819",0.363652088946183
"ENSG00000105821",0.304694631497958
"ENSG00000105829",0.524234735010492
"ENSG00000105835",0.0277174150050067
"ENSG00000105849",0.0168577332431827
"ENSG00000105851",0.0602933954985129
"ENSG00000105856",0.0841513286468707
"ENSG00000105865",0.0633971959395307
"ENSG00000105866",0.968483185180254
"ENSG00000105875",0.00498615167242389
"ENSG00000105877",0.752285186499104
"ENSG00000105879",0.0512704162914333
"ENSG00000105887",0.170615439832185
"ENSG00000105926",0.0266811231869563
"ENSG00000105928",0.309169610899985
"ENSG00000105939",0.272705542754264
"ENSG00000105948",0.123707792807259
"ENSG00000105953",0.00415364890236468
"ENSG00000105963",0.842871994279904
"ENSG00000105968",0.837663861323205
"ENSG00000105982",0.0782509325769376
"ENSG00000105983",0.585022165264903
"ENSG00000105993",0.724294548552501
"ENSG00000106003",0.111778791752606
"ENSG00000106009",0.0339838871847731
"ENSG00000106012",0.745043507379963
"ENSG00000106028",0.0665687570020279
"ENSG00000106034",0.294073245578902
"ENSG00000106049",0.66060936236754
"ENSG00000106052",0.278456068260336
"ENSG00000106077",0.00248260096089868
"ENSG00000106080",0.555639265893989
"ENSG00000106086",0.217350192836535
"ENSG00000106100",0.745930648182088
"ENSG00000106105",0.431343657275018
"ENSG00000106123",0.0449430985227127
"ENSG00000106133",0.306248650207295
"ENSG00000106144",0.235879039371319
"ENSG00000106153",0.368356493455111
"ENSG00000106211",0.575224447087104
"ENSG00000106244",0.789400444479538
"ENSG00000106245",0.278539002153885
"ENSG00000106246",0.271591126613237
"ENSG00000106258",0.944240002237505
"ENSG00000106261",0.179870865927541
"ENSG00000106263",0.069200800182674
"ENSG00000106266",0.376772403144326
"ENSG00000106268",0.775736371142118
"ENSG00000106290",0.186673239351612
"ENSG00000106299",0.427176320744771
"ENSG00000106305",0.18288915736834
"ENSG00000106327",0.167541525143687
"ENSG00000106330",0.526213839944559
"ENSG00000106333",0.293884121569581
"ENSG00000106336",0.00766786561803068
"ENSG00000106344",0.473412133972968
"ENSG00000106346",0.667336578935177
"ENSG00000106348",0.101238099874565
"ENSG00000106351",0.0163985360750675
"ENSG00000106355",0.831703791215717
"ENSG00000106367",0.431189129161103
"ENSG00000106392",0.223164956925671
"ENSG00000106397",0.0810397157043663
"ENSG00000106399",0.551893283833255
"ENSG00000106400",0.570361500172603
"ENSG00000106404",0.165199814467238
"ENSG00000106415",0.0866981858238476
"ENSG00000106443",0.909341097849599
"ENSG00000106459",0.41730562095916
"ENSG00000106460",0.35677320047346
"ENSG00000106462",0.510293153289562
"ENSG00000106477",0.522207744320884
"ENSG00000106479",0.780139492243908
"ENSG00000106484",0.347525232734626
"ENSG00000106524",0.0782398227357109
"ENSG00000106526",0.373393493286543
"ENSG00000106554",0.112724768349485
"ENSG00000106560",0.391048009606745
"ENSG00000106588",0.960206518402803
"ENSG00000106591",0.104605807928056
"ENSG00000106603",0.0130221852728759
"ENSG00000106605",0.257394125910686
"ENSG00000106608",0.106237495053886
"ENSG00000106609",0.563730851991385
"ENSG00000106610",0.869440320948566
"ENSG00000106615",0.026581605091026
"ENSG00000106617",0.273176743924584
"ENSG00000106624",0.711123358806444
"ENSG00000106628",0.314210191559607
"ENSG00000106635",0.182185136208974
"ENSG00000106636",0.75610491003853
"ENSG00000106638",0.956208053043381
"ENSG00000106665",0.0158164311267251
"ENSG00000106682",0.194973237922188
"ENSG00000106683",0.103853632314448
"ENSG00000106692",0.20364260173387
"ENSG00000106701",0.816634268469266
"ENSG00000106723",0.919716157458066
"ENSG00000106733",0.856181343139513
"ENSG00000106771",0.833052264335345
"ENSG00000106780",0.440470118399305
"ENSG00000106785",0.185999842415999
"ENSG00000106789",0.951482451498556
"ENSG00000106799",0.0112855890070809
"ENSG00000106803",0.334628540794922
"ENSG00000106804",0.654133303207095
"ENSG00000106829",0.186093457408433
"ENSG00000106868",0.714559013827915
"ENSG00000106948",0.149517156721671
"ENSG00000106991",0.181578216815603
"ENSG00000106992",0.0462197715084539
"ENSG00000106993",0.894463216511688
"ENSG00000107020",0.384484813008644
"ENSG00000107021",0.187645088988241
"ENSG00000107036",0.550250338129235
"ENSG00000107077",0.010911069296126
"ENSG00000107099",0.987006602341748
"ENSG00000107104",0.703872135764714
"ENSG00000107140",0.85742585742427
"ENSG00000107164",0.675145996674828
"ENSG00000107175",0.221420050485208
"ENSG00000107185",0.929839430891309
"ENSG00000107201",0.642183715363245
"ENSG00000107223",0.261575670970805
"ENSG00000107242",0.00844105639786913
"ENSG00000107262",0.57078746948151
"ENSG00000107263",0.256695572717073
"ENSG00000107290",0.809451937120509
"ENSG00000107331",0.268506264111862
"ENSG00000107341",0.0292416689957565
"ENSG00000107362",0.00365675197921906
"ENSG00000107371",0.293255846391955
"ENSG00000107372",0.0311777997645857
"ENSG00000107404",0.324861890452681
"ENSG00000107438",0.427504005229283
"ENSG00000107443",0.245250583521533
"ENSG00000107521",0.0291198216204907
"ENSG00000107537",0.718534340668213
"ENSG00000107551",0.621173371159256
"ENSG00000107554",0.381918473207212
"ENSG00000107560",0.0135636700915046
"ENSG00000107566",0.350194267367512
"ENSG00000107581",0.292911245426631
"ENSG00000107611",0.375170502966052
"ENSG00000107614",0.155241751120397
"ENSG00000107625",0.13793714966969
"ENSG00000107643",0.561443408012191
"ENSG00000107651",0.378053463744892
"ENSG00000107669",0.0886317314281518
"ENSG00000107672",0.133510198290053
"ENSG00000107679",0.397234934705829
"ENSG00000107736",0.182070296511182
"ENSG00000107738",0.614539702392854
"ENSG00000107742",0.0994659894609123
"ENSG00000107745",0.553235956549138
"ENSG00000107758",0.322372426037307
"ENSG00000107771",0.199847472219028
"ENSG00000107779",0.532894202841661
"ENSG00000107789",0.712897442818998
"ENSG00000107796",0.439565235555437
"ENSG00000107798",0.552950616532537
"ENSG00000107815",0.823690540726088
"ENSG00000107816",0.0960151033003883
"ENSG00000107819",0.241098533118427
"ENSG00000107829",0.859021548842403
"ENSG00000107831",0.115241938604178
"ENSG00000107833",0.50858846225303
"ENSG00000107854",0.830475069708763
"ENSG00000107862",0.15794357795189
"ENSG00000107863",0.0959580971137421
"ENSG00000107864",0.828808607281544
"ENSG00000107872",0.477550499681623
"ENSG00000107874",0.496599171409442
"ENSG00000107882",0.869064516360414
"ENSG00000107890",0.807154643576195
"ENSG00000107897",0.0231180346023799
"ENSG00000107902",0.097212955106002
"ENSG00000107929",0.00441287626800911
"ENSG00000107937",0.696566399209507
"ENSG00000107938",0.854846008137693
"ENSG00000107949",0.457779089536658
"ENSG00000107951",0.284185055355937
"ENSG00000107957",0.772052711073495
"ENSG00000107959",8.58359683195491e-05
"ENSG00000107960",0.642163627983955
"ENSG00000107968",0.0098492199345024
"ENSG00000108010",0.212563241051733
"ENSG00000108021",0.756962144190892
"ENSG00000108039",0.13906299245762
"ENSG00000108055",0.0432906612306366
"ENSG00000108061",0.129372047709854
"ENSG00000108064",0.680224468927401
"ENSG00000108091",0.208392160802114
"ENSG00000108094",0.933337299206885
"ENSG00000108100",0.101508590026268
"ENSG00000108106",0.0934845946596672
"ENSG00000108107",0.0745019581707226
"ENSG00000108175",0.235184731675201
"ENSG00000108179",0.659249396386278
"ENSG00000108187",0.632443527712666
"ENSG00000108219",0.174615890907964
"ENSG00000108239",0.399023264852726
"ENSG00000108256",0.157051758120324
"ENSG00000108262",0.320390550479403
"ENSG00000108298",0.0590052908022017
"ENSG00000108306",0.547477997265626
"ENSG00000108312",0.0408352430069548
"ENSG00000108344",0.0823785667517298
"ENSG00000108349",0.359850582171979
"ENSG00000108352",0.205643734210843
"ENSG00000108375",0.576204095111173
"ENSG00000108381",0.462913400009702
"ENSG00000108384",0.889397750364208
"ENSG00000108389",0.0493983749532154
"ENSG00000108395",0.260271430713878
"ENSG00000108405",0.705355721075469
"ENSG00000108406",0.121114609206953
"ENSG00000108423",0.675264290560659
"ENSG00000108424",0.0705792506362071
"ENSG00000108433",0.192730204573469
"ENSG00000108439",0.406006073935196
"ENSG00000108443",0.902907928384746
"ENSG00000108448",0.0473819041475384
"ENSG00000108465",0.016707857204959
"ENSG00000108468",0.41480718674253
"ENSG00000108469",0.587083126211068
"ENSG00000108474",0.863599283564334
"ENSG00000108479",0.664446618710253
"ENSG00000108506",0.151393716935662
"ENSG00000108509",0.657467425293074
"ENSG00000108510",0.0111334626103435
"ENSG00000108515",0.138648922645925
"ENSG00000108518",0.751956103751559
"ENSG00000108523",0.330082160408578
"ENSG00000108528",0.802876196248707
"ENSG00000108556",0.207855586052461
"ENSG00000108557",0.832912379124367
"ENSG00000108559",0.22664861802265
"ENSG00000108561",0.496725611287628
"ENSG00000108578",0.320290347330165
"ENSG00000108582",0.290477568149311
"ENSG00000108587",0.105637634224932
"ENSG00000108588",0.163740468463253
"ENSG00000108590",0.0718043315189374
"ENSG00000108591",0.690905964196476
"ENSG00000108592",0.00442576528688608
"ENSG00000108599",0.0159351868352067
"ENSG00000108604",0.939843955992642
"ENSG00000108622",0.46274100638979
"ENSG00000108639",0.0701654956871804
"ENSG00000108651",0.918292443867092
"ENSG00000108654",0.189568999901778
"ENSG00000108666",0.135776928637177
"ENSG00000108669",0.0535081467179513
"ENSG00000108671",0.709807336915027
"ENSG00000108733",0.775408063298995
"ENSG00000108771",0.81942980846191
"ENSG00000108773",0.5395114129799
"ENSG00000108774",0.773343962915178
"ENSG00000108784",0.0899247379664615
"ENSG00000108786",0.398909132498528
"ENSG00000108788",0.459981231510303
"ENSG00000108797",0.0504666001115268
"ENSG00000108799",0.00283398442648988
"ENSG00000108819",0.711463136421894
"ENSG00000108826",0.477805656313453
"ENSG00000108828",0.404409872490572
"ENSG00000108829",0.0999204320701315
"ENSG00000108830",0.936484459214023
"ENSG00000108839",0.215530709653258
"ENSG00000108840",0.235155116390281
"ENSG00000108848",0.0253933327027976
"ENSG00000108854",0.00513465418360186
"ENSG00000108861",0.693684716769504
"ENSG00000108883",0.0631941384508997
"ENSG00000108932",0.66859992756502
"ENSG00000108946",0.955888403099944
"ENSG00000108953",0.364607165913413
"ENSG00000108960",0.0091550280750783
"ENSG00000108961",0.827046540913235
"ENSG00000108963",0.0786421614589734
"ENSG00000108984",0.0131473987637476
"ENSG00000109016",0.784059018446818
"ENSG00000109046",0.741200149338627
"ENSG00000109062",0.403156034588005
"ENSG00000109063",0.620912389722509
"ENSG00000109065",0.558240000937537
"ENSG00000109066",0.546920174683279
"ENSG00000109079",0.38576480054948
"ENSG00000109083",0.842661816781871
"ENSG00000109084",0.434565747362482
"ENSG00000109103",0.179538125752412
"ENSG00000109107",0.399429118006411
"ENSG00000109111",0.709027298163879
"ENSG00000109118",0.21259015142396
"ENSG00000109133",0.713576908775011
"ENSG00000109171",0.386608942158343
"ENSG00000109180",0.415573837030193
"ENSG00000109184",0.129537720186555
"ENSG00000109189",0.333560837397557
"ENSG00000109220",0.0021450249694444
"ENSG00000109270",0.871565561518178
"ENSG00000109320",0.448268158222407
"ENSG00000109323",0.00116015061763843
"ENSG00000109332",0.225172484045647
"ENSG00000109381",0.0634805919242896
"ENSG00000109390",0.265601478205728
"ENSG00000109436",0.404573027047354
"ENSG00000109445",0.00428027286746389
"ENSG00000109458",0.987235031715144
"ENSG00000109466",0.033978625486262
"ENSG00000109475",0.237309886879502
"ENSG00000109501",0.885275855825203
"ENSG00000109519",0.983663035526424
"ENSG00000109534",0.556726428508771
"ENSG00000109536",0.70266292546872
"ENSG00000109572",0.104990286350383
"ENSG00000109586",0.179731210542001
"ENSG00000109606",0.38906550525319
"ENSG00000109618",0.789675877993057
"ENSG00000109654",0.300704603495684
"ENSG00000109670",0.076646184303946
"ENSG00000109680",0.0183907664044452
"ENSG00000109684",0.0192038344779962
"ENSG00000109685",0.88061747494779
"ENSG00000109686",0.033942961747658
"ENSG00000109689",0.551931696488309
"ENSG00000109736",0.602804773246442
"ENSG00000109756",0.683989263162701
"ENSG00000109762",0.176535023136542
"ENSG00000109771",0.563567876088143
"ENSG00000109775",0.993328930006437
"ENSG00000109787",0.086755278176582
"ENSG00000109790",0.0987057344990993
"ENSG00000109814",0.248332046217045
"ENSG00000109854",0.6082329717303
"ENSG00000109861",0.0710543741158352
"ENSG00000109881",0.859553798625931
"ENSG00000109911",0.645464946192343
"ENSG00000109917",0.381844907863252
"ENSG00000109919",0.759578633766883
"ENSG00000109920",0.964159636020604
"ENSG00000109929",6.89137287767214e-05
"ENSG00000109944",0.313042049239321
"ENSG00000109971",0.997578691255951
"ENSG00000110002",0.0721495543940732
"ENSG00000110011",0.482284494534265
"ENSG00000110013",0.943558964243028
"ENSG00000110025",0.215099104263717
"ENSG00000110031",0.157954516888817
"ENSG00000110042",0.202215951259716
"ENSG00000110046",0.180561321946434
"ENSG00000110047",0.684050056113792
"ENSG00000110048",0.301453980187055
"ENSG00000110057",0.44679461056129
"ENSG00000110060",0.962931093209913
"ENSG00000110063",0.617002713106727
"ENSG00000110066",0.247488703694773
"ENSG00000110074",0.00145658919639167
"ENSG00000110075",0.119693892374197
"ENSG00000110090",0.395398971013183
"ENSG00000110092",0.28423479126923
"ENSG00000110104",0.48532261199405
"ENSG00000110107",0.0394747494735806
"ENSG00000110108",0.0469592802419366
"ENSG00000110171",0.031521938550788
"ENSG00000110172",0.332511305241277
"ENSG00000110200",0.00944262806888774
"ENSG00000110218",0.367427565633147
"ENSG00000110274",0.590441868098018
"ENSG00000110315",0.816677844030465
"ENSG00000110318",0.797481481213501
"ENSG00000110321",0.756014975983479
"ENSG00000110324",0.545623022599331
"ENSG00000110330",0.056481633953315
"ENSG00000110344",0.408366271513436
"ENSG00000110367",0.905648720728591
"ENSG00000110395",0.4330301682464
"ENSG00000110400",0.846675608328155
"ENSG00000110422",0.468928693113737
"ENSG00000110429",0.654267077698054
"ENSG00000110435",0.396196890779366
"ENSG00000110442",0.430120013074395
"ENSG00000110446",0.72449154375383
"ENSG00000110448",0.0339675766281382
"ENSG00000110455",0.190524242581811
"ENSG00000110492",0.976299926686581
"ENSG00000110497",0.109248877642708
"ENSG00000110514",0.937502430610485
"ENSG00000110536",0.295111385976372
"ENSG00000110583",0.722766070016764
"ENSG00000110619",0.795006088935903
"ENSG00000110628",0.682269828789631
"ENSG00000110651",0.0994907956959484
"ENSG00000110660",0.373212103579937
"ENSG00000110665",0.273520236899309
"ENSG00000110696",0.531532146317179
"ENSG00000110697",0.247776667065076
"ENSG00000110700",0.0190837867024776
"ENSG00000110711",0.928066187737313
"ENSG00000110713",0.607670525361591
"ENSG00000110717",0.957335341220148
"ENSG00000110719",0.0513886459118567
"ENSG00000110721",0.180352784190816
"ENSG00000110723",0.374721395507584
"ENSG00000110756",0.561567860859022
"ENSG00000110768",0.784359219192268
"ENSG00000110777",0.769093569158665
"ENSG00000110801",0.31350984152385
"ENSG00000110844",0.101450833137431
"ENSG00000110848",0.0006172683089688
"ENSG00000110851",0.0011135780501781
"ENSG00000110871",0.736627268158388
"ENSG00000110876",0.123131182339925
"ENSG00000110880",0.75413277555218
"ENSG00000110888",0.356924565526626
"ENSG00000110906",0.363023771247872
"ENSG00000110911",0.210933833891189
"ENSG00000110917",0.142694192227625
"ENSG00000110921",0.889073729235189
"ENSG00000110925",0.298758590589482
"ENSG00000110931",0.243188696365068
"ENSG00000110934",0.525808786108467
"ENSG00000110944",0.424734474055246
"ENSG00000110955",0.240270616864301
"ENSG00000110958",0.672211373135896
"ENSG00000110987",0.0723941634641102
"ENSG00000111011",0.579334167770033
"ENSG00000111057",0.051069519000445
"ENSG00000111077",0.88372619732923
"ENSG00000111087",0.689409430191994
"ENSG00000111142",0.413841916927346
"ENSG00000111144",0.967817713812896
"ENSG00000111145",0.492136215061355
"ENSG00000111196",0.649966065863794
"ENSG00000111203",0.190326688065468
"ENSG00000111206",0.0785095803564899
"ENSG00000111224",0.3269524844558
"ENSG00000111229",0.254268004226695
"ENSG00000111231",0.146418856081304
"ENSG00000111237",0.267099764460657
"ENSG00000111247",0.830641461129631
"ENSG00000111252",0.096523144789266
"ENSG00000111254",0.663591360742417
"ENSG00000111266",0.0356968726479054
"ENSG00000111269",0.18761739285248
"ENSG00000111271",0.386155597626709
"ENSG00000111275",0.0759114971906745
"ENSG00000111276",0.116756239036832
"ENSG00000111300",0.248161890238507
"ENSG00000111321",0.248794991662685
"ENSG00000111325",0.373670878559204
"ENSG00000111328",0.912867509186299
"ENSG00000111331",0.612731013503331
"ENSG00000111335",0.283601733697067
"ENSG00000111348",0.48064094671294
"ENSG00000111358",0.120351591527181
"ENSG00000111361",0.153160925558751
"ENSG00000111364",0.789307662892764
"ENSG00000111371",0.707456162993368
"ENSG00000111412",0.378721536668264
"ENSG00000111445",0.448518763914076
"ENSG00000111450",0.068369181814492
"ENSG00000111481",0.943221887265912
"ENSG00000111530",0.715797442199489
"ENSG00000111540",0.255223048582116
"ENSG00000111554",0.837312187616253
"ENSG00000111581",0.175158431779896
"ENSG00000111596",0.607973642603673
"ENSG00000111602",0.493370223432534
"ENSG00000111605",0.326630724028184
"ENSG00000111615",0.102603049440687
"ENSG00000111639",0.157333331370144
"ENSG00000111640",0.476576347245276
"ENSG00000111641",0.145147155925806
"ENSG00000111642",0.571425468669114
"ENSG00000111644",0.169839595977707
"ENSG00000111647",0.0649278659320652
"ENSG00000111652",0.985780610934658
"ENSG00000111653",0.841830603641175
"ENSG00000111666",0.0745430083490551
"ENSG00000111667",0.00634870506158825
"ENSG00000111669",0.81872502045784
"ENSG00000111670",0.356094994166284
"ENSG00000111671",0.395134325189643
"ENSG00000111674",0.455737846187598
